X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766791.82;6284769.7;0.77;0.27;57;6160;119.2
766794.74;6284768.17;0.79;0.41;60;6320;130.8
766797.15;6284766.96;0.64;0.53;59;5120;116.6
766799.77;6284765.53;0.59;0.36;57;4720;105.2
766802.46;6284764.11;0.67;0.26;60;5360;115.9
766805.23;6284762.69;0.67;0.37;60;5360;118.3
766807.79;6284761.36;0.54;0.49;61;4320;111
766810.39;6284760;0.62;0.42;65;4960;125
766812.96;6284758.7;0.74;0.43;66;5920;140.1
766815.68;6284757.24;0.66;0.54;72;5280;148.9
766810.24;6284755.22;0.57;0.48;57;4560;105.8
766806.38;6284756.14;0.69;0.26;53;5520;104.3
766803.84;6284757.54;0.72;0.27;56;5760;112.6
766801.13;6284758.93;0.66;0.27;53;5280;102.2
766798.66;6284760.31;0.69;0.33;53;5520;105.6
766796.24;6284761.65;0.64;0.31;56;5120;106.6
766793.57;6284763.03;0.73;0.32;59;5840;120.7
766790.85;6284764.5;0.75;0.25;59;6000;121.2
766788.21;6284765.83;0.78;0.25;60;6240;126.3
766785.54;6284767.31;0.84;0.27;41;6720;95.4
766783.04;6284768.64;0.78;0.29;71;6240;153.9
766780.38;6284770.04;0.68;0.38;54;5440;107.5
766777.48;6284771.56;0.8;0.27;53;6400;113.9
766774.89;6284772.86;0.74;0.36;48;5920;101.3
766772.38;6284774.23;0.8;0.34;52;6400;113.3
766769.48;6284775.77;0.73;0.45;40;5840;88.8
766767.2;6284776.97;0.76;0.27;65;6080;135.9
766764.34;6284778.5;0.71;0.37;62;5680;126.3
766761.79;6284779.79;0.73;0.31;52;5840;106.8
766759.2;6284781.25;0.64;0.4;61;5120;118
766756.44;6284782.67;0.67;0.26;65;5360;126.6
766753.98;6284783.97;0.76;0.3;64;6080;134.4
766751.26;6284785.41;0.59;0.27;57;4720;103.6
766748.7;6284786.83;0.51;0.37;44;4080;79
766746.02;6284788.3;0.69;0.32;54;5520;107.3
766743.44;6284789.6;0.74;0.44;54;5920;113.9
766740.91;6284791.03;0.65;0.29;49;5200;94.8
766738.32;6284792.41;0.77;0.32;51;6160;108.3
766735.54;6284793.88;0.79;0.34;43;6320;96.2
766732.98;6284795.34;0.71;0.31;48;5680;98.1
766730.31;6284796.76;0.74;0.28;57;5920;116.6
