X-Lamb;Y-Lamb;Hauteur;Epaisseur;TFI;LWAl
766793.08;6284752.41;0.25;0.27;19;2000
766789.74;6284754.07;0.48;0.17;33;3840
766786.75;6284755.74;0.43;0.16;27;3440
766784.09;6284757.11;0.47;0.45;24;3760
766782.04;6284758.28;0.52;0.34;26;4160
766779.4;6284759.7;0.45;0.44;21;3600
766776.6;6284761.13;0.47;0.14;48;3760
766774.38;6284762.21;0.39;0.19;47;3120
766772.39;6284763.34;0.52;0.19;22;4160
766768.69;6284765.25;0.5;0.16;35;4000
766766.86;6284766.23;0.37;0.35;37;2960
766763.88;6284767.78;0.54;0.15;36;4320
766761.73;6284768.92;0.46;0.2;39;3680
766758.85;6284770.48;0.48;0.28;23;3840
766755.67;6284772.1;0.42;0.19;37;3360
766754.17;6284772.92;0.47;0.14;33;3760
766751.1;6284774.55;0.5;0.21;29;4000
766748.85;6284775.75;0.38;0.21;34;3040
766746.67;6284776.93;0.42;0.4;29;3360
766744;6284778.35;0.31;0.17;32;2480
766741.24;6284779.81;0.49;0.15;36;3920
766738.32;6284781.46;0.49;0.18;29;3920
766735.58;6284782.85;0.42;0.15;43;3360
766732.88;6284784.27;0.51;0.16;31;4080
766730.34;6284785.52;0.42;0.11;45;3360
766728.1;6284786.65;0.45;0.09;38;3600
766724.54;6284788.55;0.46;0.12;54;3680
766721.87;6284789.9;0.36;0.21;39;2880
766719.81;6284791.14;0.46;0.11;48;3680
766716.96;6284792.72;0.48;0.18;31;3840
766714.55;6284793.89;0.56;0.15;28;4480
766711.5;6284795.44;0.37;0.17;27;2960
766709.42;6284796.68;0.47;0.23;47;3760
766706.38;6284798.32;0.5;0.11;39;4000
766704.75;6284799.22;0.41;0.22;36;3280
766701.74;6284800.82;0.49;0.16;37;3920
766699.62;6284801.86;0.35;0.3;19;2800
766696.7;6284803.37;0.52;0.12;39;4160
766694.52;6284804.55;0.55;0.26;20;4400
766691.5;6284806.13;0.44;0.25;25;3520
766688.8;6284807.63;0.51;0.08;31;4080
766686.72;6284808.72;0.42;0.22;30;3360
766683.95;6284810.11;0.53;0.16;33;4240
766681.33;6284811.54;0.47;0.17;38;3760
766679.76;6284812.36;0.55;0.08;22;4400
766676.27;6284814.29;0.5;0.16;37;4000
766673.5;6284815.68;0.37;0.12;51;2960
766671.33;6284816.9;0.5;0.18;40;4000
766669.08;6284818.13;0.44;0.27;29;3520
766666.58;6284819.36;0.54;0.15;26;4320
766662.73;6284821.34;0.55;0.12;28;4400
766661.62;6284822;0.34;0.19;22;2720
766658.39;6284823.76;0.56;0.19;36;4480
766656.24;6284824.91;0.4;0.23;27;3200
766653.22;6284826.41;0.49;0.12;31;3920
766650.92;6284827.44;0.4;0.16;33;3200
766648.7;6284828.75;0.45;0.26;41;3600
766647.09;6284823.96;0.56;0.13;21;4480
766649.14;6284822.8;0.45;0.19;39;3600
766651.38;6284821.6;0.52;0.09;43;4160
766655.09;6284819.7;0.49;0.14;37;3920
766656.8;6284818.74;0.48;0.18;44;3840
766659.84;6284817.16;0.5;0.13;41;4000
766662.41;6284815.77;0.47;0.18;32;3760
766664.64;6284814.58;0.5;0.12;43;4000
766668.08;6284812.77;0.45;0.18;45;3600
766670.07;6284811.79;0.43;0.1;52;3440
766673.16;6284810.11;0.51;0.1;41;4080
766675.83;6284808.82;0.49;0.17;36;3920
766677.9;6284807.71;0.53;0.19;39;4240
766680.22;6284806.49;0.53;0.16;18;4240
766683.04;6284804.99;0.5;0.11;46;4000
766686.62;6284803.12;0.54;0.18;33;4320
766688.29;6284802.24;0.2;0.19;19;1600
766691.4;6284800.6;0.48;0.2;42;3840
766694.99;6284798.77;0.47;0.29;34;3760
766697.03;6284797.59;0.47;0.24;24;3760
766699.16;6284796.47;0.53;0.22;41;4240
766701.75;6284795.12;0.43;0.15;45;3440
766704.15;6284793.86;0.51;0.29;38;4080
766706.71;6284792.42;0.34;0.21;34;2720
766709.15;6284791.13;0.53;0.12;41;4240
766712.2;6284789.49;0.55;0.15;25;4400
766715.08;6284788.04;0.48;0.26;34;3840
766717.22;6284786.87;0.47;0.22;36;3760
766719.72;6284785.54;0.39;0.2;40;3120
766722.22;6284784.18;0.5;0.23;32;4000
766725.38;6284782.61;0.46;0.14;38;3680
766727.54;6284781.53;0.53;0.2;30;4240
766730.43;6284779.95;0.56;0.27;35;4480
766733.2;6284778.49;0.51;0.25;32;4080
766735.91;6284776.98;0.6;0.32;18;4800
766737.63;6284776.07;0.43;0.23;26;3440
766740.27;6284774.65;0.51;0.16;30;4080
766743.76;6284772.96;0.5;0.22;43;4000
766745.99;6284771.74;0.44;0.11;39;3520
766748.48;6284770.39;0.49;0.25;38;3920
766750.99;6284768.99;0.45;0.48;33;3600
766753.22;6284767.79;0.52;0.09;21;4160
766757.29;6284765.64;0.49;0.16;37;3920
766759.52;6284764.46;0.41;0.26;34;3280
766762.16;6284763.07;0.44;0.12;29;3520
766764.75;6284761.71;0.41;0.15;36;3280
766767.42;6284760.32;0.43;0.21;41;3440
766770.2;6284758.8;0.42;0.18;43;3360
766772.97;6284757.33;0.45;0.16;34;3600
766775.1;6284756.1;0.54;0.38;30;4320
766778.01;6284754.75;0.47;0.26;27;3760
766779.99;6284753.69;0.44;0.12;41;3520
766783.03;6284752.06;0.4;0.17;42;3200
766785.1;6284751.06;0.3;0.21;63;2400
766777.64;6284749.6;0.41;0.23;41;3280
766774.9;6284750.6;0.49;0.23;25;3920
766772.37;6284752.05;0.45;0.18;31;3600
766769.36;6284753.65;0.36;0.17;36;2880
766767.04;6284754.95;0.42;0.18;38;3360
766763.47;6284756.81;0.51;0.19;31;4080
766760.94;6284758.02;0.27;0.37;23;2160
766758.93;6284759.15;0.47;0.17;43;3760
766756.31;6284760.56;0.41;0.13;45;3280
766754.66;6284761.34;0.5;0.05;21;4000
766750.93;6284763.39;0.48;0.17;44;3840
766748.15;6284764.84;0.42;0.2;35;3360
766745.69;6284766.12;0.46;0.11;36;3680
766743.01;6284767.6;0.47;0.19;34;3760
766740.76;6284768.77;0.56;0.13;32;4480
766737.4;6284770.5;0.5;0.18;35;4000
766734.35;6284772.13;0.45;0.16;44;3600
766732.27;6284773.22;0.44;0.15;40;3520
766729.95;6284774.5;0.47;0.2;30;3760
766727.06;6284776.08;0.51;0.14;37;4080
766725.01;6284777.09;0.48;0.18;33;3840
766722.8;6284778.23;0.5;0.18;36;4000
766719.95;6284779.77;0.48;0.13;38;3840
766717.73;6284780.92;0.46;0.21;35;3680
766715.7;6284781.96;0.52;0.15;38;4160
766713.33;6284783.19;0.41;0.19;15;3280
766710.32;6284784.88;0.5;0.14;38;4000
766708.5;6284785.94;0.43;0.17;51;3440
766705.77;6284787.29;0.47;0.14;43;3760
766703.5;6284788.51;0.52;0.15;28;4160
766701.45;6284789.62;0.51;0.12;42;4080
766697.82;6284791.4;0.56;0.2;29;4480
766696.12;6284792.43;0.46;0.29;32;3680
766692.79;6284794.11;0.51;0.1;39;4080
766689.99;6284795.5;0.46;0.31;35;3680
766688.22;6284796.49;0.5;0.12;29;4000
766684.96;6284798.25;0.49;0.15;44;3920
766682.8;6284799.35;0.53;0.13;30;4240
766680.25;6284800.72;0.47;0.12;41;3760
766676.93;6284802.43;0.44;0.12;46;3520
766675.19;6284803.31;0.56;0.13;30;4480
766671.66;6284805.17;0.52;0.11;40;4160
766669.71;6284806.22;0.5;0.14;36;4000
766666.52;6284807.9;0.49;0.12;41;3920
766663.92;6284809.25;0.47;0.13;53;3760
766661.33;6284810.57;0.5;0.12;36;4000
766658.72;6284811.99;0.43;0.17;42;3440
766656.09;6284813.35;0.47;0.17;51;3760
766653.3;6284814.81;0.47;0.13;44;3760
766651.41;6284815.81;0.42;0.19;50;3360
766648.66;6284817.34;0.5;0.13;43;4000
766646.1;6284818.66;0.4;0.16;35;3200
766644.09;6284819.6;0.47;0.13;37;3760
766642.12;6284814.99;0.42;0.13;43;3360
766644.28;6284813.87;0.35;0.18;41;2800
766646.99;6284812.57;0.47;0.22;19;3760
766649.64;6284811.16;0.46;0.34;36;3680
766652.68;6284809.7;0.58;0.14;23;4640
766655.3;6284808.21;0.54;0.15;37;4320
766658.09;6284806.69;0.44;0.39;32;3520
766660.38;6284805.52;0.39;0.18;44;3120
766663.1;6284804.12;0.33;0.13;39;2640
766665.14;6284803.07;0.39;0.13;49;3120
766668.41;6284801.23;0.45;0.15;44;3600
766670.93;6284799.96;0.42;0.13;49;3360
766673.31;6284798.7;0.48;0.46;44;3840
766676.06;6284797.27;0.49;0.41;40;3920
766678.1;6284796.16;0.49;0.19;37;3920
766680.94;6284794.58;0.43;0.47;34;3440
766682.82;6284793.57;0.47;0.15;50;3760
766686.27;6284791.78;0.49;0.22;46;3920
766688.86;6284790.46;0.36;0.11;46;2880
766691.29;6284789.23;0.51;0.15;43;4080
766694.9;6284787.34;0.29;0.27;18;2320
766696.04;6284786.72;0.5;0.12;38;4000
766699.32;6284784.99;0.46;0.13;44;3680
766702.21;6284783.48;0.4;0.15;43;3200
766704.59;6284782.26;0.45;0.11;50;3600
766707.16;6284780.81;0.43;0.2;35;3440
766709.53;6284779.61;0.46;0.16;42;3680
766712.61;6284777.99;0.45;0.22;51;3600
766715.6;6284776.33;0.51;0.12;30;4080
766717.98;6284775.06;0.47;0.16;38;3760
766720.6;6284773.7;0.49;0.14;30;3920
766722.59;6284772.56;0.44;0.12;48;3520
766726.02;6284770.81;0.45;0.14;42;3600
766727.71;6284769.85;0.47;0.14;39;3760
766730.89;6284768.22;0.53;0.32;27;4240
766734;6284766.44;0.48;0.16;27;3840
766736.52;6284765.31;0.47;0.14;39;3760
766739.3;6284763.85;0.48;0.14;39;3840
766742.46;6284762.16;0.45;0.12;42;3600
766744.55;6284761;0.49;0.14;33;3920
766746.73;6284759.73;0.45;0.24;27;3600
766749.9;6284758.03;0.42;0.42;22;3360
766752.6;6284756.75;0.45;0.14;39;3600
766754.85;6284755.49;0.46;0.15;39;3680
766757.69;6284754.09;0.52;0.21;34;4160
766760.33;6284752.78;0.45;0.19;42;3600
766762.82;6284751.53;0.51;0.2;47;4080
766766.21;6284749.62;0.6;0.25;39;4800
766768.59;6284748.27;0.38;0.38;43;3040
