X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766886.28;6284818.17;1.25;0.29;77;10000;66.8
766885.68;6284821.2;1.31;0.48;69;10480;63.8
766887.47;6284823.45;0.9;0.56;65;7200;48.7
766890.22;6284822.14;1.28;0.38;77;10240;70
766890.94;6284818.9;1.2;0.36;64;9600;52.7
766891.55;6284816.11;1.13;0.31;74;9040;59.7
766892.16;6284813.04;1.01;0.54;64;8080;50.5
766892.71;6284810.23;0.98;0.38;69;7840;51.5
766893.37;6284807.03;1.09;0.31;68;8720;52.4
766893.99;6284804.17;1.2;0.33;62;9600;50.3
766894.68;6284801.03;1;0.37;64;8000;47.4
766895.38;6284798.26;0.96;0.57;61;7680;47
766896.01;6284795.32;0.96;0.82;54;7680;45.1
766896.67;6284791.96;1.04;0.39;68;8320;52.4
766897.33;6284789.08;1.13;0.37;80;9040;67.9
766897.97;6284786.05;1.08;0.42;77;8640;63.7
766898.61;6284782.99;1.2;0.31;80;9600;69.1
766899.17;6284780.18;1.13;0.36;83;9040;71.4
766899.72;6284777.16;1.09;0.34;83;8720;69.4
766900.37;6284774.22;1.24;0.3;78;9920;67.9
766901;6284771.33;1.19;0.31;76;9520;64
766901.63;6284768.43;1.2;0.38;77;9600;67.1
766902.19;6284765.54;1.17;0.3;76;9360;63
766902.86;6284762.54;1.06;0.41;72;8480;57.3
766903.41;6284759.53;1.31;0.3;82;10480;75.8
766903.96;6284756.71;1.23;0.38;66;9840;55.9
766904.65;6284753.7;1.36;0.3;75;10880;68.7
766905.25;6284750.92;1.29;0.29;77;10320;68.3
766905.91;6284747.96;1.28;0.34;75;10240;66.6
766906.5;6284744.82;1.29;0.52;66;10320;60.6
766907.06;6284742.09;1.26;0.45;80;10080;74.9
766907.71;6284739.24;1.44;0.66;80;11520;88.8
766908.24;6284736.89;1.24;0.6;50;9920;45.4
766913.59;6284736.79;1.2;0.51;73;9600;65.2
766913.14;6284739.2;1.12;0.56;82;8960;74.7
766912.49;6284741.98;1.18;0.44;81;9440;72.8
766911.94;6284744.81;1.02;0.52;72;8160;58.2
766911.28;6284747.9;0.98;0.62;71;7840;57.9
766910.69;6284750.75;1.21;0.41;78;9680;69.3
766910.09;6284753.57;1.16;0.38;71;9280;58.9
766909.48;6284756.47;1.25;0.48;79;10000;73.9
766908.88;6284759.27;1.17;0.43;78;9360;68.3
766908.3;6284762.33;1.25;0.4;77;10000;69.4
766907.7;6284764.77;1.11;0.39;61;8880;48
766907.02;6284768.05;1.04;0.09;7;8320;17.7
766906.29;6284771.38;1.16;0.52;35;9280;33.7
766905.84;6284773.6;1.23;0.41;72;9840;62.9
766905.32;6284776.48;1.15;0.29;81;9200;68
766904.74;6284779.26;1.2;0.43;76;9600;67
766904.19;6284782.14;1.12;0.62;74;8960;66
766903.69;6284784.86;1.03;0.42;80;8240;65.4
766903.06;6284787.73;1.07;0.49;78;8560;66
766902.49;6284790.37;1.05;0.48;74;8400;60.6
766901.82;6284793.28;1.02;0.35;76;8160;59.1
766901.23;6284795.92;1.09;0.88;52;8720;47.7
766900.66;6284798.82;0.99;0.55;54;7920;41.8
766900;6284802.18;0.87;0.52;61;6960;44
766899.34;6284805.14;1.19;0.42;52;9520;43
766898.73;6284807.94;1.26;0.47;72;10080;65.3
766898.04;6284810.79;1.21;0.4;61;9680;50.9
766897.41;6284813.67;1.06;0.37;71;8480;55.5
766896.76;6284816.63;1.14;0.39;76;9120;64
766896.19;6284819.57;1.29;0.4;78;10320;72.2
766895.66;6284822.19;1.2;0.65;70;9600;64.8
766897.09;6284825.52;0.85;0.79;50;6800;39.1
766900.16;6284824.16;1.28;0.38;80;10240;73.9
766900.72;6284821.4;1.18;0.36;71;9440;59.1
766901.28;6284818.8;1.07;0.33;69;8560;53.1
766901.88;6284816.21;0.9;0.34;67;7200;46.9
766902.52;6284813.49;0.93;0.43;74;7440;55.7
766903.13;6284810.65;1.02;0.28;63;8160;45.6
766903.78;6284807.88;1.09;0.38;57;8720;44
766904.44;6284805.12;0.96;0.41;62;7680;45.3
766904.93;6284802.64;1.26;0.41;62;10080;53.4
766905.68;6284799.24;0.97;0.38;66;7760;48.5
766906.24;6284796.51;1.01;0.39;70;8080;53.4
766906.86;6284793.33;1.3;0.56;72;10400;68.8
766907.4;6284790.76;1.06;0.51;70;8480;57.2
766907.98;6284787.83;0.9;0.74;67;7200;53.7
766908.5;6284784.75;1.21;0.34;76;9680;65.3
766908.99;6284781.91;1.21;0.35;78;9680;68
766909.59;6284779.18;1.18;0.4;75;9440;64.4
766910.15;6284776.11;1.23;0.39;80;9840;72.2
766910.83;6284773.16;0.99;0.58;69;7920;55.4
766911.42;6284770.49;1.24;0.47;65;9920;56.9
766912.14;6284766.9;1.22;0.88;31;9760;40.7
766912.58;6284764.55;1.25;0.39;63;10000;53.7
766913.24;6284761.7;1.27;0.87;14;10160;35
766914;6284757.99;1.26;0.41;63;10080;54.3
766914.51;6284755.6;1.35;0.43;80;10800;78.2
766915.18;6284752.79;1.13;0.36;67;9040;53.5
766915.87;6284749.78;1.18;0.48;72;9440;62.7
766916.49;6284746.75;1.22;0.36;73;9760;62.7
766917.04;6284743.95;1.31;0.41;68;10480;61.1
766917.71;6284740.93;1.39;0.47;79;11120;79.5
766918.33;6284738.08;1.35;0.26;81;10800;75.1
766919.13;6284734.73;1.31;0.53;83;10480;83.5
766920.35;6284732.17;1.39;0.39;82;11120;81.7
766924.29;6284733.92;1.23;0.53;82;9840;78.5
766923.71;6284736.95;1.34;0.36;79;10720;74.5
766923.16;6284739.81;1.25;0.33;84;10000;76.9
766922.55;6284742.64;1.32;0.41;81;10560;77.8
766921.98;6284745.5;1.18;0.47;75;9440;66
766921.27;6284748.67;1.09;0.47;72;8720;59.5
766920.68;6284751.56;1.18;0.35;80;9440;69.3
766920.13;6284754.49;1.1;0.42;79;8800;66.7
766919.51;6284757.32;1.12;0.38;73;8960;59.7
766918.87;6284760.14;1.19;0.62;65;9520;58.3
766918.17;6284763.3;1.27;0.33;73;10160;63.7
766917.59;6284766.13;1.21;0.34;75;9680;64.1
766917;6284769.07;1.14;0.34;78;9120;65.2
766916.41;6284771.96;1.17;0.45;76;9360;66.3
766915.84;6284774.94;1.18;0.61;78;9440;73
766915.25;6284777.62;1.2;0.42;72;9600;62.1
766914.61;6284780.61;1.23;0.27;74;9840;62.2
766914.01;6284783.38;1.26;0.29;83;10080;74.9
766913.42;6284786.24;1.13;0.35;76;9040;62.7
766912.85;6284789.1;1.08;0.33;79;8640;64
766912.21;6284791.98;0.99;0.37;74;7920;56.4
