X-Lamb;Y-Lamb;Hauteur;Epaisseur;TFI;LWAl
766703.67;6284793.94;0.73;0.33;63;5840
766706.26;6284792.5;0.73;0.44;55;5840
766708.79;6284791.18;0.77;0.35;55;6160
766711.48;6284789.73;0.74;0.27;61;5920
766714.13;6284788.31;0.75;0.41;57;6000
766716.7;6284786.98;0.67;0.25;65;5360
766719.34;6284785.6;0.68;0.33;65;5440
766721.93;6284784.23;0.71;0.21;61;5680
766724.81;6284782.79;0.73;0.27;56;5840
766727.17;6284781.56;0.73;0.19;61;5840
766729.76;6284780.13;0.78;0.25;59;6240
766732.64;6284778.65;0.71;0.43;63;5680
766735.33;6284777.21;0.72;0.53;55;5760
766737.77;6284775.94;0.81;0.3;47;6480
766740.34;6284774.63;0.73;0.18;61;5840
766743.48;6284772.97;0.7;0.5;47;5600
766746.08;6284771.61;0.71;0.54;66;5680
766748.64;6284770.19;0.75;0.39;70;6000
766751.07;6284768.86;0.65;0.59;58;5200
766753.57;6284767.57;0.7;0.48;55;5600
766756.24;6284766.12;0.78;0.43;62;6240
766758.96;6284764.73;0.7;0.5;62;5600
766761.53;6284763.36;0.89;0.52;66;7120
766764;6284762.07;0.76;0.23;67;6080
766766.59;6284760.7;0.74;0.3;71;5920
766769.14;6284759.3;0.8;0.24;69;6400
766771.74;6284757.98;0.7;0.33;63;5600
766774.44;6284756.54;0.77;0.43;64;6160
766777;6284755.3;0.76;0.35;57;6080
766779.72;6284753.95;0.68;0.49;61;5440
766782.47;6284752.55;0.74;0.39;67;5920
766784.86;6284751.24;0.64;0.21;74;5120
766785.32;6284750.88;0.82;0.2;80;6560
766786.1;6284750.33;0.76;0.32;77;6080
766786.57;6284749.91;0.57;0.12;27;4560
