X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766730.31;6284796.76;0.74;0.28;57;5920;64.2
766728.29;6284797.89;0.74;0.25;55;5920;61.7
766724.54;6284799.8;0.74;0.35;40;5920;50.9
766721.94;6284801.19;0.74;0.27;50;5920;56.5
766719.4;6284802.52;0.74;0.23;59;5920;66.1
766716.94;6284803.9;0.76;0.36;57;6080;65.8
766714.49;6284805.11;0.77;0.24;60;6160;68.8
766711.74;6284806.58;0.76;0.3;63;6080;72.6
766709.31;6284807.79;0.61;0.31;52;4880;53.7
766706.52;6284809.31;0.69;0.34;54;5520;59.2
766704.27;6284810.49;0.64;0.36;49;5120;52.3
766701.6;6284811.85;0.65;0.34;59;5200;62.8
766699;6284813.24;0.69;0.39;62;5520;68.6
766696.51;6284814.54;0.72;0.29;57;5760;63.3
766693.89;6284815.94;0.63;0.28;57;5040;59.3
766691.29;6284817.3;0.69;0.28;62;5520;67.7
766688.82;6284818.62;0.66;0.35;58;5280;62.3
766686.17;6284820;0.71;0.29;57;5680;62.9
766683.6;6284821.35;0.61;0.34;55;4880;56.9
766681.06;6284822.71;0.69;0.39;65;5520;72.4
766678.53;6284823.97;0.71;0.33;65;5680;72.9
766675.93;6284825.37;0.82;0.29;67;6560;81.3
766673.43;6284826.68;0.71;0.34;61;5680;68
766670.82;6284828.03;0.67;0.31;71;5360;78.7
766668.28;6284829.43;0.64;0.35;71;5120;77.4
766665.68;6284830.81;0.63;0.3;61;5040;63.9
766663.05;6284832.22;0.72;0.34;50;5760;56.3
766660.47;6284833.59;0.63;0.29;47;5040;49.7
766657.86;6284834.87;0.68;0.28;48;5440;52.3
766655.27;6284836.17;0.61;0.3;47;4880;49
766652.53;6284834.24;0.73;0.28;53;5840;59.3
766653.93;6284831.63;0.77;0.19;65;6160;74.7
766656.55;6284830.22;0.73;0.35;54;5840;61
766659.31;6284828.75;0.69;0.44;50;5520;55.8
766661.57;6284827.49;0.73;0.26;56;5840;62.4
766664.41;6284825.96;0.76;0.21;70;6080;81.4
766666.93;6284824.69;0.77;0.26;58;6160;66.6
766669.55;6284823.33;0.83;0.24;59;6640;70.6
766672.63;6284821.78;0.78;0.28;56;6240;64.9
766674.89;6284820.58;0.76;0.28;61;6080;69.9
766677.42;6284819.27;0.74;0.39;55;5920;62.8
766680.02;6284817.88;0.79;0.25;62;6320;72.4
766682.75;6284816.46;0.72;0.23;62;5760;68.7
766685.54;6284815.01;0.7;0.19;68;5600;75
766687.76;6284813.85;0.87;0.51;32;6960;54.8
766690.93;6284812.15;0.84;0.22;53;6720;63.7
766693.8;6284810.62;0.74;0.35;41;5920;51.2
766695.94;6284809.49;0.69;0.16;70;5520;76.9
766698.37;6284808.2;0.73;0.31;61;5840;68.7
766701.05;6284806.82;0.83;0.35;55;6640;66.6
766703.68;6284805.5;0.73;0.26;55;5840;61.4
766706.06;6284804.17;0.75;0.22;51;6000;57.6
766708.77;6284802.75;0.77;0.23;58;6160;66.3
766711.11;6284801.42;0.68;0.33;54;5440;58.7
766713.63;6284800.06;0.73;0.34;56;5840;63.1
766716.03;6284798.82;0.75;0.28;58;6000;65.8
766718.66;6284797.42;0.77;0.28;53;6160;61.1
766721.58;6284795.93;0.82;0.42;54;6560;65.6
766724.3;6284794.56;0.74;0.16;57;5920;63.1
766726.72;6284793.21;0.79;0.15;62;6320;71.5
766729.35;6284791.88;0.77;0.21;64;6160;73.6
766731.93;6284790.52;0.79;0.26;59;6320;68.7
766734.63;6284789.09;0.69;0.21;59;5520;63.5
766737.01;6284787.73;0.7;0.4;66;5600;74.4
766739.75;6284786.35;0.77;0.31;53;6160;61.3
766742.56;6284784.86;0.71;0.27;57;5680;62.7
766744.94;6284783.62;0.69;0.17;66;5520;71.7
766747.57;6284782.1;0.69;0.32;61;5520;66.9
766750.16;6284780.71;0.68;0.28;66;5440;72.2
766752.75;6284779.3;0.7;0.43;59;5600;65.9
766755.6;6284777.82;0.8;0.52;60;6400;72.9
766758.1;6284776.52;0.76;0.33;69;6080;81.1
766760.86;6284775.11;0.76;0.47;33;6080;50.7
766763.28;6284773.8;0.76;0.22;65;6080;74.5
766765.98;6284772.4;0.78;0.42;64;6240;76.2
766768.41;6284771.11;0.8;0.49;52;6400;63
766771.27;6284769.6;0.73;0.27;69;5840;78.8
766773.8;6284768.2;0.79;0.26;65;6320;76.5
