X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766789.06;6284754.61;1.64;0.32;60;13120;61.8
766786.72;6284755.9;1.06;0.5;57;8480;42
766783.74;6284757.48;1.04;0.41;48;8320;34.2
766781.53;6284758.77;1.43;0.43;62;11440;54.9
766778.85;6284760.19;1.17;0.57;56;9360;44.8
766776.28;6284761.53;1.44;0.52;72;11520;68.2
766773.89;6284762.74;1.4;0.32;69;11200;59
766771.28;6284764.11;1.23;0.42;66;9840;52.7
766768.76;6284765.39;1.3;0.31;72;10400;58.8
766766.21;6284766.73;1.16;0.33;61;9280;44.9
766763.71;6284768.04;1.23;0.3;66;9840;50.6
766761.16;6284769.46;1.45;0.33;69;11600;60.8
766759.04;6284770.59;1.57;0.3;69;12560;64.4
766756.01;6284772.18;1.26;0.36;73;10080;59.6
766753.61;6284773.42;1.23;0.47;58;9840;46.4
766751.08;6284774.84;1.35;0.37;72;10800;61.6
766748.69;6284776.16;1.3;0.35;77;10400;65.2
766746.21;6284777.47;1.49;0.38;74;11920;69.2
766743.73;6284778.71;1.62;0.44;74;12960;76.1
766741.22;6284780.08;1.19;0.3;62;9520;46
766738.69;6284781.53;1.16;0.34;64;9280;47.6
766735.91;6284782.97;1.55;0.62;61;12400;66.3
766733.34;6284784.28;1.43;0.3;76;11440;67.6
766731.06;6284785.42;1.51;0.3;76;12080;70.6
766728.2;6284786.87;1.22;0.26;67;9760;50.5
766725.23;6284788.42;1.38;0.52;68;11040;61.4
766722.99;6284789.57;1.36;0.41;71;10880;61.7
766720.42;6284790.94;1.39;0.33;76;11120;66.8
766718.22;6284792.13;1.28;0.26;67;10240;52.2
766715.53;6284793.58;1.34;0.36;78;10720;68.1
766712.65;6284795.08;1.02;0.53;65;8160;47.9
766710.32;6284796.42;1.42;0.45;78;11360;73.4
766707.77;6284797.79;1.09;0.42;69;8720;51.5
766705.29;6284799.14;1.14;0.31;62;9120;45
766702.36;6284800.7;1.26;0.31;65;10080;50.7
766700.25;6284801.74;1.58;0.34;59;12640;58.2
766696.81;6284803.62;1.37;0.3;74;10960;63.1
766695.03;6284804.52;1.36;0.34;71;10880;60.2
766692.03;6284806.05;1.17;0.36;53;9360;39.5
766689.46;6284807.48;1.3;0.48;64;10400;53.9
766687.71;6284808.39;1.19;0.36;65;9520;49.6
766684.26;6284810.2;1.29;0.34;73;10320;60.1
766681.96;6284811.4;1.63;0.41;80;13040;84.2
766679.82;6284812.51;1.59;0.31;71;12720;67.7
766676.56;6284814.27;1.62;0.42;68;12960;69.7
766673.89;6284815.69;1.56;0.29;77;12480;73.6
766671.53;6284816.94;1.43;0.33;80;11440;73.4
766668.94;6284818.3;1.35;0.29;71;10800;58.9
766666.44;6284819.5;1.51;0.52;73;12080;72.1
766663.63;6284821.02;1.53;0.49;63;12240;62.4
766661.21;6284822.28;1.54;0.46;67;12320;65
766658.56;6284823.73;1.52;0.36;72;12160;67.4
766656.57;6284824.85;1.05;0.54;62;8400;46.3
766653.23;6284826.52;1.5;0.37;60;12000;55.3
766650.91;6284827.44;1.48;0.33;66;11840;58.6
766648.42;6284826.38;1.23;0.54;69;9840;58
766648.88;6284822.92;1.35;0.36;71;10800;60.3
766651.39;6284821.61;1.6;0.33;67;12800;64.7
766654.38;6284820.12;1.64;0.61;67;13120;77
766656.3;6284819.04;1.45;0.67;79;11600;81.9
766658.78;6284817.76;1.35;0.55;73;10800;66.8
766661.02;6284816.58;1.42;0.37;71;11360;62.9
766663.6;6284815.22;1.38;0.35;72;11040;62.2
766666.19;6284813.83;1.21;0.34;75;9680;59.7
766668.93;6284812.37;1.15;0.44;75;9200;59.8
766671.22;6284811.18;1.05;0.33;77;8400;56.5
766673.89;6284809.79;1.21;0.39;66;9680;51.6
766676.43;6284808.53;1.4;0.57;78;11200;75.6
766678.59;6284807.37;1.53;0.45;73;12240;71.2
766681.21;6284805.91;1.06;0.36;51;8480;35.9
766683.7;6284804.67;1.38;0.4;67;11040;57.9
766686.1;6284803.44;1.31;0.34;77;10480;65.3
766688.5;6284802.19;1.2;0.33;52;9600;39
766691.15;6284800.74;1.39;0.41;75;11120;67.4
766693.75;6284799.41;1.01;0.4;73;8080;52.7
766696.06;6284798.15;1.09;0.33;76;8720;56.7
766698.68;6284796.74;1.16;0.27;78;9280;59.9
766701.14;6284795.43;1.38;0.4;77;11040;69.3
766703.56;6284794.15;1.36;0.26;77;10880;65.3
766705.99;6284792.8;1.09;0.32;74;8720;54.5
766708.23;6284791.63;1.46;0.49;67;11680;62.3
766710.95;6284790.17;1.29;0.3;75;10320;61.5
766713.57;6284788.75;1.37;0.31;70;10960;58.9
766716.04;6284787.53;1.34;0.29;73;10720;60.7
766718.47;6284786.25;1.21;0.44;81;9680;68.8
766721.06;6284784.81;1.36;0.36;68;10880;57.5
766723.43;6284783.58;1.24;0.47;70;9920;57.9
766726.15;6284782.23;1.14;0.44;80;9120;65
766728.71;6284780.83;1.38;0.27;66;11040;54.3
766731.69;6284779.24;1.26;0.27;74;10080;58.8
766733.55;6284778.33;1.06;0.5;59;8480;43.5
766736.14;6284776.89;1.17;0.27;64;9360;46.7
766738.93;6284775.41;1.21;0.26;70;9680;53
766741.27;6284774.28;1.13;0.39;66;9040;49.4
766744.31;6284772.63;1.25;0.45;54;10000;43.3
766746.68;6284771.43;1.26;0.52;65;10080;54.4
766749.12;6284770.08;1.27;0.5;78;10160;68.8
766751.92;6284768.52;1.09;0.48;65;8720;48.9
766754.47;6284767.09;1.28;0.35;69;10240;55.8
766756.87;6284765.84;1.43;0.4;74;11440;67.5
766759.36;6284764.47;1.54;0.41;69;12320;65.7
766762.26;6284762.91;1.48;0.65;83;11840;88.8
766764.58;6284761.69;1.41;0.66;80;11280;81.2
766767.05;6284760.46;1.16;0.45;83;9280;69.7
766769.57;6284759.06;1.47;0.62;76;11760;77
766772.14;6284757.77;1.47;0.46;69;11760;64.3
766774.55;6284756.48;1.08;0.67;66;8640;52.9
766777.33;6284755.07;1.22;0.59;57;9760;47.2
766779.96;6284753.63;1.27;0.31;63;10160;49.1
766782.58;6284752.3;0.96;0.29;75;7680;51.2
766784.94;6284751.07;1.37;0.64;83;10960;83.3
